t,y
0.00E+00,5.64E-04
3.33E-02,6.94E-04
6.67E-02,-3.30E-03
1.00E-01,-1.78E-02
1.33E-01,-4.23E-02
1.67E-01,-7.75E-02
2.00E-01,-1.24E-01
2.33E-01,-1.82E-01
2.67E-01,-2.51E-01
3.00E-01,-3.33E-01
3.33E-01,-4.26E-01
3.67E-01,-5.30E-01
4.00E-01,-6.47E-01
4.33E-01,-7.72E-01
4.67E-01,-9.10E-01
5.00E-01,-1.06E+00
