t,y
0.00E+00,6.11E-04
3.33E-02,2.85E-04
6.67E-02,7.81E-04
1.00E-01,-6.71E-04
1.33E-01,-2.95E-04
1.67E-01,-1.16E-03
2.00E-01,-3.00E-03
2.33E-01,-1.32E-02
2.67E-01,-3.00E-02
3.00E-01,-5.72E-02
3.33E-01,-9.43E-02
3.67E-01,-1.45E-01
4.00E-01,-2.05E-01
4.33E-01,-2.78E-01
4.67E-01,-3.63E-01
5.00E-01,-4.58E-01
5.33E-01,-5.66E-01
5.67E-01,-6.83E-01
6.00E-01,-8.14E-01
6.33E-01,-9.53E-01
6.67E-01,-1.10E+00
