t,y
0.00E+00,3.05E-04
3.33E-02,4.54E-04
6.67E-02,1.25E-03
1.00E-01,1.45E-03
1.33E-01,-6.46E-04
1.67E-01,-8.91E-03
2.00E-01,-2.51E-02
2.33E-01,-5.26E-02
2.67E-01,-9.10E-02
3.00E-01,-1.39E-01
3.33E-01,-2.02E-01
3.67E-01,-2.76E-01
4.00E-01,-3.58E-01
4.33E-01,-4.55E-01
4.67E-01,-5.61E-01
5.00E-01,-6.82E-01
5.33E-01,-8.10E-01
5.67E-01,-9.50E-01
6.00E-01,-1.09E+00
