t,y
0.00E+00,3.04E-04
3.33E-02,1.92E-04
6.67E-02,-9.67E-04
1.00E-01,-1.10E-02
1.33E-01,-3.34E-02
1.67E-01,-6.62E-02
2.00E-01,-1.14E-01
2.33E-01,-1.68E-01
2.67E-01,-2.39E-01
3.00E-01,-3.17E-01
3.33E-01,-4.08E-01
3.67E-01,-5.10E-01
4.00E-01,-6.22E-01
4.33E-01,-7.47E-01
4.67E-01,-8.79E-01
5.00E-01,-1.02E+00
5.33E-01,-1.17E+00
