t,y
0.00E+00,6.12E-04
3.33E-02,5.82E-04
6.67E-02,4.39E-04
1.00E-01,4.52E-04
1.33E-01,1.61E-04
1.67E-01,2.31E-04
2.00E-01,-1.83E-03
2.33E-01,-9.15E-03
2.67E-01,-2.53E-02
3.00E-01,-5.22E-02
3.33E-01,-9.49E-02
3.67E-01,-1.42E-01
4.00E-01,-2.01E-01
4.33E-01,-2.74E-01
4.67E-01,-3.55E-01
5.00E-01,-4.49E-01
5.33E-01,-5.54E-01
5.67E-01,-6.61E-01
6.00E-01,-7.92E-01
6.33E-01,-9.28E-01
6.67E-01,-1.07E+00
7.00E-01,-1.22E+00
