t,y
0.00E+00,1.52E-04
3.33E-02,1.12E-05
6.67E-02,-3.78E-04
1.00E-01,-1.45E-03
1.33E-01,-9.47E-03
1.67E-01,-2.65E-02
2.00E-01,-5.33E-02
2.33E-01,-9.25E-02
2.67E-01,-1.43E-01
3.00E-01,-2.07E-01
3.33E-01,-2.78E-01
3.67E-01,-3.64E-01
4.00E-01,-4.62E-01
4.33E-01,-5.71E-01
4.67E-01,-6.92E-01
5.00E-01,-8.21E-01
5.33E-01,-9.67E-01
5.67E-01,-1.12E+00
