t,y
0.00E+00,0.00E+00
3.33E-02,-1.63E-03
6.67E-02,-1.05E-02
1.00E-01,-3.16E-02
1.33E-01,-6.94E-02
1.67E-01,-1.16E-01
2.00E-01,-1.72E-01
2.33E-01,-2.38E-01
2.67E-01,-3.18E-01
3.00E-01,-4.06E-01
3.33E-01,-5.06E-01
3.67E-01,-6.14E-01
4.00E-01,-7.37E-01
4.33E-01,-8.68E-01
4.67E-01,-1.01E+00
5.00E-01,-1.16E+00
