t,y
0.00E+00,6.11E-04
3.33E-02,5.33E-04
6.67E-02,-7.62E-04
1.00E-01,-1.53E-02
1.33E-01,-3.13E-02
1.67E-01,-5.84E-02
2.00E-01,-9.47E-02
2.33E-01,-1.45E-01
2.67E-01,-2.03E-01
3.00E-01,-2.77E-01
3.33E-01,-3.60E-01
3.67E-01,-4.55E-01
4.00E-01,-5.60E-01
4.33E-01,-6.80E-01
4.67E-01,-8.07E-01
5.00E-01,-9.47E-01
5.33E-01,-1.09E+00
5.67E-01,-1.18E+00
