t,y
0.00E+00,6.07E-04
3.33E-02,1.72E-03
6.67E-02,2.08E-03
1.00E-01,8.58E-04
1.33E-01,-4.90E-03
1.67E-01,-2.12E-02
2.00E-01,-4.80E-02
2.33E-01,-8.46E-02
2.67E-01,-1.36E-01
3.00E-01,-1.94E-01
3.33E-01,-2.66E-01
3.67E-01,-3.51E-01
4.00E-01,-4.44E-01
4.33E-01,-5.52E-01
4.67E-01,-6.67E-01
5.00E-01,-7.96E-01
5.33E-01,-9.31E-01
5.67E-01,-1.08E+00
