t,y
0.00E+00,6.11E-04
3.33E-02,5.70E-04
6.67E-02,6.06E-04
1.00E-01,5.59E-04
1.33E-01,-8.02E-04
1.67E-01,-8.47E-03
2.00E-01,-2.35E-02
2.33E-01,-4.71E-02
2.67E-01,-8.00E-02
3.00E-01,-1.27E-01
3.33E-01,-1.84E-01
3.67E-01,-2.52E-01
4.00E-01,-3.32E-01
4.33E-01,-4.23E-01
4.67E-01,-5.24E-01
5.00E-01,-6.36E-01
5.33E-01,-7.61E-01
5.67E-01,-8.94E-01
6.00E-01,-1.04E+00
6.33E-01,-1.19E+00
